"","treeID","tree_height_m","tree_x","tree_y","crown_area_m2","tree_cbh_m","is_training_cbh","Date","Plot","Start_Time","End_Time","X","Y","U","stdeast","stdnorth","stdu","RMSE","RMSN","RMSU","Method","notes","BUFF_DIST","ORIG_FID","Shape_Leng","Shape_Area"
"100","31162_397849.5_4059167.5",17.9899997711182,397849.5,4059167.5,59,1.5,TRUE,719,47,"3:01","21:32",36.672799472,-106.143086393,2778.8212,3.3633,3.7141,13.5787,3.3631,3.7139,13.5779,"static","plot looked odd",11.3,47,0.000718200490721,0.0000000402339531864
"101","31448_397906.5_4059156.5",16.7299995422363,397906.5,4059156.5,56,4.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"102","31464_397759.5_4059155.5",11.7600002288818,397759.5,4059155.5,38,6.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"103","31544_397910.5_4059152.5",13.6700000762939,397910.5,4059152.5,48,3.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"104","31567_397767.5_4059151.5",21.8199996948242,397767.5,4059151.5,53,18.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"105","31590_397749.5_4059150.5",4.51999998092651,397749.5,4059150.5,12,1.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"106","31622_397917.5_4059149.5",2.92000007629395,397917.5,4059149.5,8,2.0847559000665,FALSE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"107","31670_397745.5_4059147.5",13.0100002288818,397745.5,4059147.5,34,4.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"108","31671_397772.5_4059147.5",13.6199998855591,397772.5,4059147.5,34,3.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"109","31696_397756.5_4059146.5",14.6400003433228,397756.5,4059146.5,56,7.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"110","31698_397895.5_4059146.5",16.8299999237061,397895.5,4059146.5,52,2.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"111","31699_397901.5_4059146.5",12.1800003051758,397901.5,4059146.5,34,1.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"112","31700_397911.5_4059146.5",15.710000038147,397911.5,4059146.5,48,1.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"113","31724_397763.5_4059145.5",13.7700004577637,397763.5,4059145.5,39,8.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"114","31758_397753.5_4059144.5",14.5900001525879,397753.5,4059144.5,32,7.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"115","31763_397907.5_4059144.5",16.3500003814697,397907.5,4059144.5,41,1.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"116","31790_397900.5_4059143.5",13.1499996185303,397900.5,4059143.5,18,2.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"117","31825_397752.5_4059141.5",13.8800001144409,397752.5,4059141.5,46,6.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"118","31826_397763.5_4059141.5",13.0699996948242,397763.5,4059141.5,28,10.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"119","31848_397759.5_4059140.5",13.1899995803833,397759.5,4059140.5,41,3.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"120","31852_397901.5_4059140.5",14.5799999237061,397901.5,4059140.5,13,6.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"121","31878_397770.5_4059139.5",17.1900005340576,397770.5,4059139.5,49,2.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"122","31881_397899.5_4059139.5",15.0500001907349,397899.5,4059139.5,39,1.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"123","31933_397915.5_4059137.5",12.5600004196167,397915.5,4059137.5,38,1.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"124","31957_397911.5_4059136.5",16.3199996948242,397911.5,4059136.5,48,4.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"125","31984_397766.5_4059135.5",17.8299999237061,397766.5,4059135.5,69,15.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"126","31986_397904.5_4059135.5",12.4099998474121,397904.5,4059135.5,64,2.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"127","32016_397918.5_4059134.5",14.0100002288818,397918.5,4059134.5,24,3.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"128","32095_397759.5_4059130.5",18.6700000762939,397759.5,4059130.5,90,1.5,TRUE,719,48,"3:55","4:26",36.672429194,-106.14416931,2786.2764,1.4542,2.5294,4.5122,1.4541,2.5294,4.512,"static",NA,11.3,48,0.000718197811378,0.0000000402337047904
"129","32118_397914.5_4059129.5",15.1099996566772,397914.5,4059129.5,48,1.5,TRUE,719,46,"1:13","1:44",36.6724163,-106.142509741,2770.4492,1.6035,2.8505,7.6676,1.6034,2.8503,7.6672,"static","plot looked odd",11.3,46,0.000718197626937,0.0000000402336820632
"130","32291_397713.5_4059121.5",22.2199993133545,397713.5,4059121.5,86,12.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"131","32339_397701.5_4059119.5",9.39999961853027,397701.5,4059119.5,28,4.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"132","32363_397698.5_4059118.5",8.97000026702881,397698.5,4059118.5,18,1.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"133","32482_397697.5_4059113.5",10.0600004196167,397697.5,4059113.5,23,3.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"134","32506_397706.5_4059112.5",16.0300006866455,397706.5,4059112.5,86,5.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"135","32601_397715.5_4059108.5",15.4200000762939,397715.5,4059108.5,85,4.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"136","32623_397721.5_4059107.5",16.5200004577637,397721.5,4059107.5,67,6.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"137","32700_397721.5_4059104.5",16.4200000762939,397721.5,4059104.5,42,4.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"138","32814_397723.5_4059099.5",16.7600002288818,397723.5,4059099.5,58,9.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"139","32841_397714.5_4059098.5",16.7099990844727,397714.5,4059098.5,65,3.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"140","32842_397761.5_4059098.5",14.5100002288818,397761.5,4059098.5,33,11.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"141","32871_397764.5_4059097.5",14.8199996948242,397764.5,4059097.5,29,5.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"142","32872_397768.5_4059097.5",8.88000011444092,397768.5,4059097.5,24,1.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"143","32927_397715.5_4059095.5",16.8899993896484,397715.5,4059095.5,69,5.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"144","33035_397703.5_4059091.5",15.289999961853,397703.5,4059091.5,53,3.5,TRUE,719,49,"4:58","5:19",36.672093158,-106.144732479,2792.6632,3.2854,6.5671,4.931,3.2851,6.5665,4.9305,"static",NA,11.3,49,0.000718195509801,0.0000000402334760505
"145","33057_397756.5_4059090.5",9.8100004196167,397756.5,4059090.5,20,1.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"146","33096_397776.5_4059088.5",19.4400005340576,397776.5,4059088.5,136,3.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"147","33162_397760.5_4059086.5",14.8299999237061,397760.5,4059086.5,52,4.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"148","33182_397757.5_4059085.5",11.6999998092651,397757.5,4059085.5,22,1.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"149","33251_397782.5_4059082.5",14.6999998092651,397782.5,4059082.5,23,5.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"150","33278_397756.5_4059081.5",14.7799997329712,397756.5,4059081.5,43,1.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"151","33304_397780.5_4059080.5",15.5699996948242,397780.5,4059080.5,28,3.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"152","33321_397765.5_4059079.5",14.1999998092651,397765.5,4059079.5,44,2.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"153","33373_397779.5_4059077.5",15.9099998474121,397779.5,4059077.5,31,4.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"154","33427_397775.5_4059075.5",15.8100004196167,397775.5,4059075.5,41,2.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"155","33481_397769.5_4059073.5",18.9500007629395,397769.5,4059073.5,91,3.5,TRUE,718,42,"5:00","5:31",36.671910036,-106.14405503,2788.4803,1.0242,0.7369,0.9239,1.0242,0.7369,0.9239,"static",NA,11.3,42,0.00071819500874,0.0000000402334251369
"156","33562_397741.5_4059070.5",17.3999996185303,397741.5,4059070.5,52,2.5,TRUE,718,39,"11:52","12:22",36.671730538,-106.144267741,2788.5827,0.2134,0.4473,0.6799,0.2134,0.4473,0.6799,"static",NA,11.3,39,0.000718194085892,0.0000000402333355856
"157","33642_397739.5_4059067.5",18.7000007629395,397739.5,4059067.5,31,3.5,TRUE,718,39,"11:52","12:22",36.671730538,-106.144267741,2788.5827,0.2134,0.4473,0.6799,0.2134,0.4473,0.6799,"static",NA,11.3,39,0.000718194085892,0.0000000402333355856
"158","33733_397758.5_4059063.5",9.3100004196167,397758.5,4059063.5,29,1.5,TRUE,718,39,"11:52","12:22",36.671730538,-106.144267741,2788.5827,0.2134,0.4473,0.6799,0.2134,0.4473,0.6799,"static",NA,11.3,39,0.000718194085892,0.0000000402333355856
"159","33757_397739.5_4059062.5",17.7999992370605,397739.5,4059062.5,42,2.5,TRUE,718,39,"11:52","12:22",36.671730538,-106.144267741,2788.5827,0.2134,0.4473,0.6799,0.2134,0.4473,0.6799,"static",NA,11.3,39,0.000718194085892,0.0000000402333355856
"160","33758_397746.5_4059062.5",20.7299995422363,397746.5,4059062.5,101,6.5,TRUE,718,39,"11:52","12:22",36.671730538,-106.144267741,2788.5827,0.2134,0.4473,0.6799,0.2134,0.4473,0.6799,"static",NA,11.3,39,0.000718194085892,0.0000000402333355856
"161","33849_397759.5_4059058.5",18.8099994659424,397759.5,4059058.5,51,1.5,TRUE,718,39,"11:52","12:22",36.671730538,-106.144267741,2788.5827,0.2134,0.4473,0.6799,0.2134,0.4473,0.6799,"static",NA,11.3,39,0.000718194085892,0.0000000402333355856
"162","33871_397705.5_4059057.5",13.1899995803833,397705.5,4059057.5,51,9.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"163","33913_397710.5_4059055.5",15.6400003433228,397710.5,4059055.5,41,2.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"164","33914_397750.5_4059055.5",17.0699996948242,397750.5,4059055.5,96,2.5,TRUE,718,39,"11:52","12:22",36.671730538,-106.144267741,2788.5827,0.2134,0.4473,0.6799,0.2134,0.4473,0.6799,"static",NA,11.3,39,0.000718194085892,0.0000000402333355856
"165","33933_397683.5_4059054.5",19.1100006103516,397683.5,4059054.5,55,2.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
"166","33934_397698.5_4059054.5",14.8999996185303,397698.5,4059054.5,47,12.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"167","33962_397713.5_4059053.5",18.3500003814697,397713.5,4059053.5,44,1.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"168","33983_397719.5_4059052.5",17.7999992370605,397719.5,4059052.5,42,2.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"169","34026_397685.5_4059050.5",18.9400005340576,397685.5,4059050.5,50,2.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
"170","34027_397695.5_4059050.5",7.28999996185303,397695.5,4059050.5,24,1.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"171","34072_397716.5_4059048.5",15.9799995422363,397716.5,4059048.5,38,4.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"172","34124_397677.5_4059046.5",12.8599996566772,397677.5,4059046.5,37,2.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
"173","34142_397703.5_4059045.5",14.3599996566772,397703.5,4059045.5,43,2.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"174","34168_397668.5_4059044.5",13.5100002288818,397668.5,4059044.5,30,2.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
"175","34169_397673.5_4059044.5",13.6499996185303,397673.5,4059044.5,21,4.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
"176","34191_397699.5_4059043.5",15.4300003051758,397699.5,4059043.5,56,3.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"177","34192_397714.5_4059043.5",16.7299995422363,397714.5,4059043.5,47,4.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"178","34216_397672.5_4059042.5",13.789999961853,397672.5,4059042.5,20,2.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
"179","34217_397683.5_4059042.5",20.0799999237061,397683.5,4059042.5,117,2.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
"180","34314_397675.5_4059038.5",6,397675.5,4059038.5,19,1.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
"181","34340_397660.5_4059037.5",12.6300001144409,397660.5,4059037.5,37,2.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
"182","34341_397716.5_4059037.5",17.3799991607666,397716.5,4059037.5,77,4.5,TRUE,719,43,"9:48","10:19",36.671518139,-106.14472379,2790.1581,3.5827,2.6018,17.6558,3.5825,2.6017,17.6549,"static","plot looked odd",11.3,43,0.000718193551262,0.0000000402332760852
"183","34432_397674.5_4059033.5",16.8299999237061,397674.5,4059033.5,70,1.5,TRUE,718,38,"11:03","11:34",36.671475868,-106.145063965,2797.7389,0.3304,0.386,1.7549,0.3304,0.3859,1.7548,"static",NA,11.3,38,0.000718193136018,0.0000000402332412596
